recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-27T03:34:59.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T03:44:29.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T04:31:07.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T04:31:07.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T04:39:42.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T05:28:02.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T05:28:02.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T05:36:53.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T06:25:35.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T06:25:35.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T06:33:51.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T07:29:48.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T07:29:48.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T07:39:34.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T08:29:47.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T08:29:47.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T08:35:09.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
